4,1,WASHINGTON : US President  Donald Trump  is preparing to issue executive orders on H1 - B visas - primarily used by technology companies like  Infosys , Wipro and  TCSto send Indian professionals to the US - his spokesperson Sean Spicer indicated yesterday .,705.0,1.0,Infinity,0.0
4,2,Spicer told reporters that H - 1Bs and other visas are " a part of larger immigration reform effort that Trump will continue to talk about through executive order and through working with Congress . " " There is an overall need to look at all these programs and you will see that both through executive action and through comprehensive legislative measures a way to address immigration as a whole and the visa programmes , " he said .,1185.0,0.9863013698630136,Infinity,0.0
4,3,Before assuming office in January , Trump said that one of his first tasks would be to issue an executive order for the  Labour Department  to investigate visa abuses that he asserted  undercut the wages of American workers . + Along with H1 - B , Spicer mentioned spousal and others as categories of visas that Trump may act on .,960.0,0.9726027397260274,Infinity,0.0
4,4,H1 - B visas are issued to qualified professionals .,150.0,0.958904109589041,Infinity,0.0
4,5,A related visa is the L1 , which is given to employees of a company who are transferred to the US .,330.0,0.9452054794520548,NaN,0.0
4,6,Both of them are used extensively by Indian companies .,150.0,0.9315068493150684,NaN,0.0
4,7,In 2015 , President  Barack Obama's administration permitted spouses of H1 - B visa-holders to get permission to work .,315.0,0.9178082191780822,Infinity,0.0
4,8,Spicer said that these visas were part of the " larger immigration reform effort ",225.0,0.9041095890410958,Infinity,0.0
4,9," You've already seen a lot of action on immigration , " he added , referring to the temporary ban on visitors from nine countries from where this and previous administrations have perceived terrorist threats .,540.0,0.8904109589041096,Infinity,0.0
4,10,According to ComputerWorld magazine , nearly 86 per cent of H1 - B visas for computer-related jobs and 46.5 per cent for engineering positions were given to Indians .,435.0,0.8767123287671232,Infinity,0.0
4,11,The US issues 85,000 H1 - B visas every year , of which 20,000 are for master's degree holders from US universities .,345.0,0.863013698630137,Infinity,0.0
4,12,Because of the large number of applicants - 236,000 in 2016 - the H1 - B visas were issued through a lottery system .,360.0,0.8493150684931506,Infinity,0.0
4,13,During his campaign and afterwards , Trump criticised the work visa system for the abuses in the way visas were obtained and the impact on American technology workers .,435.0,0.8356164383561644,Infinity,0.0
4,14,He  vowed in a speech +  in December 2016 , to end the practice of laid off American workers being made to train foreigners brought over to replace them .,480.0,0.821917808219178,Infinity,0.0
4,15,He called these incidents " demeaning " and said , " We are not going to let it happen to our people any more . " US President Donald Trump is expected to sign a new executive order aimed at strangulating work-visa programmes , including the H1B and L1 visas used by Indian IT professionals , as part of a larger immigration reform effort , a top White House official has said .,1095.0,0.8082191780821918,Infinity,0.0
4,16,The executive order drafted by the Trump Administration not only strangulates H - 1B and L1 visas , but also increases inspection and ends employment authorisation cards to spouses on such work visas , which was recently introduced by the previous Obama Administration .,660.0,0.7945205479452054,Infinity,0.0
4,17,The draft of the order was leaked and published by some news websites yesterday,210.0,0.7808219178082192,Infinity,0.0
4,18," I think with respect to H1Bs and other visa is part of a larger immigration reform effort that the President will continue to talk about through executive order and through working with Congress , " White House Press Secretary Sean Spicer told reporters at his daily news conference .,750.0,0.7671232876712328,Infinity,0.0
4,19,Also read :  Pakistan could be included in immigration ban list in future , says White House " You've already seen a lot of action on immigration and I think whether it's that or the spousal visas or other type of visas , I think there's an overall need to look at all of these programmes .,870.0,0.7534246575342466,Infinity,0.0
4,20,You'll see both through executive action and through comprehensive measures a way to address immigration as a whole and the visa programme , " Spicer said .,405.0,0.7397260273972602,Infinity,0.0
4,21,TO REVERSE OBAMA'S EXTENSION As per the leaked draft order , Trump would reverse Obama's extension of the duration of the optional practical training work visas , which allowed foreign students to stay in the US a bit longer after completion of their studies .,675.0,0.726027397260274,Infinity,0.0
4,22,Within 90 days of the signing of the executive order , the Secretary of Homeland Security would have to review all regulations that allow foreign nationals to work in the US and determine which of those regulations violate the immigration laws or are not in the national interest of America .,765.0,0.7123287671232876,Infinity,0.0
4,23,Also read :  President Trump fires acting US Attorney General for refusing to enforce immigration order It would also immediately terminate all parole policies .,390.0,0.6986301369863014,Infinity,0.0
4,24,The executive order will also ask the Secretaries of Labour and Homeland Security to restore the integrity of employment-based non-immigrant worker programmes and better protect US and foreign workers affected by these programmes .,510.0,0.684931506849315,Infinity,0.0
4,25,The draft order seeks the administration to " consider ways to make the process of allocating visas more efficient and ensure that beneficiaries of the programmes are the best and the brightest . " ADVISORY COMMITTEE It also proposes to establish a commission or advisory committee to analyse the nation's current immigration policies and their impact on the American society , economy , work force , and the foreign policy and national security interest of the United States .,1185.0,0.6712328767123288,Infinity,0.0
4,26,The H1B visa is a non-immigrant visa that allows US companies to employ foreign workers in speciality occupations that require theoretical or technical expertise in specialised fields .,420.0,0.6575342465753424,Infinity,0.0
4,27,The technology companies depend on it to hire tens of thousands of employees each year .,240.0,0.6438356164383562,Infinity,0.0
4,28,Trump signed an executive order banning foreign nationals from seven predominantly Muslim countries to enter the US on Friday .,300.0,0.6301369863013698,Infinity,0.0
4,29,Tokyo / Bengaluru :  President Donald Trump  s clash with Silicon Valley over immigration is about to become even more contentious .,360.0,0.6164383561643836,Infinity,0.0
4,30,After the new president banned refugees and travelers from seven predominantly Muslim countries , Google , Facebook , Salesforce , Microsoft and others railed against the move , saying it violated the country  s principles and risked disrupting its engine of innovation .,660.0,0.6027397260273972,Infinity,0.0
4,31,Trump  s next steps could strike even closer to home : His administration has drafted an executive order aimed at overhauling the work-visa programmes , including the H1B visas , that technology companies depend on to hire tens of thousands of employees each year .,690.0,0.589041095890411,Infinity,0.0
4,32,If implemented , the reforms could force wholesale changes at India companies such as Infosys Ltd and Wipro Ltd , and shift the way American companies like Microsoft Corp . , Amazon.com Inc .,510.0,0.5753424657534246,Infinity,0.0
4,33,and Apple Inc .,60.0,0.5616438356164384,Infinity,0.0
4,34,recruit talent .,45.0,0.547945205479452,NaN,0.0
4,35,Companies would have to try to hire American first and if they recruit foreign workers , priority would be given to the most highly paid .,390.0,0.5342465753424658,Infinity,0.0
4,36,ALSO READ |  From GE to Google : The uneasy test of doing business under Donald Trump  Our country  s immigration policies should be designed and implemented to serve , first and foremost , the US national interest ,  the draft proposal reads , according to a copy reviewed by  Bloomberg .,855.0,0.5205479452054794,Infinity,0.0
4,37,Visa programs for foreign workers  should be administered in a manner that protects the civil rights of American workers and current lawful residents , and that prioritizes the protection of American workersour forgotten working peopleand the jobs they hold .,615.0,0.5068493150684932,Infinity,0.0
4,38,The foreign work visas were originally established to help US companies recruit from abroad when they couldn  t find qualified local workers .,360.0,0.4931506849315068,Infinity,0.0
4,39,But in recent years , there have been allegations the programs have been abused to bring in cheaper workers from overseas to fill jobs that otherwise may go to Americans .,465.0,0.4794520547945205,Infinity,0.0
4,40,The top recipients of the H1B visas are outsourcers , primarily from India , who run the technology departments of large corporations with largely imported staff .,405.0,0.4657534246575342,Infinity,0.0
4,41,If firms are using the program for cheap labour , I think it will affect them and they will have to pay workers more ,  said Ron Hira , an associate professor at Howard University .,555.0,0.4520547945205479,Infinity,0.0
4,42,If tech firms are using the program for specialized labour , they may find there are more visas available .,300.0,0.4383561643835616,Infinity,0.0
4,43,The Trump administration did not respond to a request for comment on the draft .,225.0,0.4246575342465753,Infinity,0.0
4,44,The proposal is consistent with the president  s public comments on pushing companies to add more jobs to the US , from auto manufacturing to technology .,420.0,0.410958904109589,Infinity,0.0
4,45,It  s not clear how much force the executive order would have if it is signed by the president .,315.0,0.3972602739726027,Infinity,0.0
4,46,Congress is also working on visa reforms and the parties will have to cooperate to pass new laws .,285.0,0.3835616438356164,Infinity,0.0
4,47,Zoe Lofgren , a Democratic congresswoman from California , introduced a bill last week to tighten requirements for the H1B work visa program .,360.0,0.3698630136986301,Infinity,0.0
4,48,ALSO READ |  US tech leaders sound alarm over Trump immigration order  My legislation refocuses the H1B program to its original intentto seek out and find the best and brightest from around the world , and to supplement the US workforce with talented , highly-paid , and highly-skilled workers ,  Lofgren said in a statement .,885.0,0.3561643835616438,Infinity,0.0
4,49,India  s technology companies , led by Tata Consultancy Services Ltd , Infosys and Wipro , have argued they are helping corporations become more competitive by handling their technology operations with specialized staff .,525.0,0.3424657534246575,Infinity,0.0
4,50,They also contend the visa programs allow them to keep jobs in the US and that if they have to pay more for staff , they will handle more of the work remotely from less expensive markets like India .,600.0,0.3287671232876712,Infinity,0.0
4,51,Inspections and investigations in the past have shown no cases of wrongdoing by Indian IT services companies , which have always been fully compliant with the law ,  said R .,480.0,0.3150684931506849,Infinity,0.0
